ID,invoiceNumber,vendor_ID,invoiceDate,dueDate,amount,currency,status,submittedBy,submittedAt,approvedBy,approvedAt,approvalComments,rejectedBy,rejectedAt,rejectionReason,paidBy,paidAt,createdAt,createdBy,modifiedAt,modifiedBy
25815923-8a00-455f-9823-24bfa44ee32c,invoiceNumber-25815923,16157042-959f-4ba4-9509-17145e624cd3,2018-07-19,2000-02-26,4265216374389.34,923,SUBMITTED,submittedBy-25815923,2015-09-03T00:00:00.000Z,approvedBy-25815923,2023-03-05T00:00:00.000Z,approvalComments-25815923,rejectedBy-25815923,2005-02-21T00:00:00.000Z,rejectionReason-25815923,paidBy-25815923,2000-11-19T00:00:00.000Z,2016-03-16T00:00:00.000Z,createdBy.fdboz@example.net,2016-12-16T00:00:00.000Z,modifiedBy.fdboz@example.com
39091115-5b9e-45a9-8e62-88b19f37c3d5,invoiceNumber-3909111,16157043-b8a9-43b1-a482-e4984efdf12d,2008-10-14,2022-03-29,7782543458226.33,111,REJECTED,submittedBy-3909111,2000-09-04T00:00:00.000Z,approvedBy-3909111,2000-01-22T00:00:00.000Z,approvalComments-3909111,rejectedBy-3909111,2008-07-12T00:00:00.000Z,rejectionReason-3909111,paidBy-3909111,2019-05-18T00:00:00.000Z,2010-06-18T00:00:00.000Z,createdBy.2bsaf@example.net,2016-06-15T00:00:00.000Z,modifiedBy.2bsaf@example.net
39091129-4b20-476a-9304-833b9ee1d969,invoiceNumber-3909112,16157043-b8a9-43b1-a482-e4984efdf12d,2010-06-04,2021-07-17,7552985041465.25,112,SUBMITTED,submittedBy-3909112,2008-01-11T00:00:00.000Z,approvedBy-3909112,2010-11-25T00:00:00.000Z,approvalComments-3909112,rejectedBy-3909112,2007-02-15T00:00:00.000Z,rejectionReason-3909112,paidBy-3909112,2006-08-27T00:00:00.000Z,2004-02-02T00:00:00.000Z,createdBy.2bsag@example.com,2004-04-14T00:00:00.000Z,modifiedBy.2bsag@example.org
22052874-e312-40fa-a6d1-9e107ba0e5f8,invoiceNumber-22052874,16157044-6a26-4374-a1bd-268edf118af5,2001-01-24,2005-03-10,2834219317908.79,874,PAID,submittedBy-22052874,2018-07-31T00:00:00.000Z,approvedBy-22052874,2016-12-06T00:00:00.000Z,approvalComments-22052874,rejectedBy-22052874,2022-11-28T00:00:00.000Z,rejectionReason-22052874,paidBy-22052874,2008-10-29T00:00:00.000Z,2007-03-16T00:00:00.000Z,createdBy.d4o3u@example.com,2015-09-04T00:00:00.000Z,modifiedBy.d4o3u@example.org
22052875-53ad-4874-b83f-a3e54f000d4d,invoiceNumber-22052875,16157044-6a26-4374-a1bd-268edf118af5,2010-11-06,2008-03-03,7507542271780.76,875,APPROVED,submittedBy-22052875,2019-10-31T00:00:00.000Z,approvedBy-22052875,2009-03-14T00:00:00.000Z,approvalComments-22052875,rejectedBy-22052875,2014-03-05T00:00:00.000Z,rejectionReason-22052875,paidBy-22052875,2006-05-30T00:00:00.000Z,2001-05-25T00:00:00.000Z,createdBy.d4o3v@example.com,2011-09-05T00:00:00.000Z,modifiedBy.d4o3v@example.com
16566596-5271-42a6-8d8b-0b0ef48526e9,invoiceNumber-16566596,16157045-8118-4ba0-b6b3-d36a9ffc58d1,2021-03-08,2001-07-06,5164635588621.46,596,PAID,submittedBy-16566596,2004-08-24T00:00:00.000Z,approvedBy-16566596,2004-05-21T00:00:00.000Z,approvalComments-16566596,rejectedBy-16566596,2013-04-04T00:00:00.000Z,rejectionReason-16566596,paidBy-16566596,2014-01-11T00:00:00.000Z,2021-10-17T00:00:00.000Z,createdBy.9v2v8@example.org,2021-11-04T00:00:00.000Z,modifiedBy.9v2v8@example.net
16566597-db0d-4aff-bda2-c21ff68c0bb6,invoiceNumber-16566597,16157045-8118-4ba0-b6b3-d36a9ffc58d1,2002-06-11,2007-05-05,3593134688495.23,597,REJECTED,submittedBy-16566597,2023-03-09T00:00:00.000Z,approvedBy-16566597,2023-04-25T00:00:00.000Z,approvalComments-16566597,rejectedBy-16566597,2022-01-07T00:00:00.000Z,rejectionReason-16566597,paidBy-16566597,2003-10-19T00:00:00.000Z,2017-10-24T00:00:00.000Z,createdBy.9v2v9@example.com,2007-10-03T00:00:00.000Z,modifiedBy.9v2v9@example.net
10153261-0728-490a-b7fb-3f7f0aa74f77,invoiceNumber-10153261,16157046-ef56-4f73-b649-2144d264e764,2014-11-29,2021-09-21,7198748145273.41,261,REJECTED,submittedBy-10153261,2014-06-04T00:00:00.000Z,approvedBy-10153261,2015-12-05T00:00:00.000Z,approvalComments-10153261,rejectedBy-10153261,2006-08-25T00:00:00.000Z,rejectionReason-10153261,paidBy-10153261,2006-01-02T00:00:00.000Z,2002-01-30T00:00:00.000Z,createdBy.61mb1@example.org,2021-08-26T00:00:00.000Z,modifiedBy.61mb1@example.org
10153262-9a4f-4632-a2c9-0021139af004,invoiceNumber-10153262,16157046-ef56-4f73-b649-2144d264e764,2023-05-13,2017-02-13,1055270381914.35,262,REJECTED,submittedBy-10153262,2013-07-23T00:00:00.000Z,approvedBy-10153262,2020-11-17T00:00:00.000Z,approvalComments-10153262,rejectedBy-10153262,2022-03-19T00:00:00.000Z,rejectionReason-10153262,paidBy-10153262,2010-10-17T00:00:00.000Z,2009-11-23T00:00:00.000Z,createdBy.61mb2@example.org,2016-08-27T00:00:00.000Z,modifiedBy.61mb2@example.org
36946501-ee96-4dd5-bd18-b8b6be2500fe,invoiceNumber-3694650,16157047-d0d8-4f4d-9e55-4376c388d306,2008-07-18,2004-05-21,4694385045216.32,650,SUBMITTED,submittedBy-3694650,2022-06-20T00:00:00.000Z,approvedBy-3694650,2015-01-28T00:00:00.000Z,approvalComments-3694650,rejectedBy-3694650,2001-06-14T00:00:00.000Z,rejectionReason-3694650,paidBy-3694650,2020-03-06T00:00:00.000Z,2009-08-22T00:00:00.000Z,createdBy.276t6@example.org,2002-08-20T00:00:00.000Z,modifiedBy.276t6@example.com
36946518-196b-46a0-a6cd-8692491899a8,invoiceNumber-3694651,16157047-d0d8-4f4d-9e55-4376c388d306,2004-04-29,2004-07-10,9801038986804.55,651,DRAFT,submittedBy-3694651,2002-03-22T00:00:00.000Z,approvedBy-3694651,2010-03-17T00:00:00.000Z,approvalComments-3694651,rejectedBy-3694651,2020-04-10T00:00:00.000Z,rejectionReason-3694651,paidBy-3694651,2001-11-02T00:00:00.000Z,2013-07-17T00:00:00.000Z,createdBy.276t7@example.com,2019-02-26T00:00:00.000Z,modifiedBy.276t7@example.net
17900379-8b46-433a-9634-ec8ff910f7f7,invoiceNumber-17900379,16157048-7979-4add-bcec-a164ace14dc3,2011-07-27,2000-03-30,1641377848367.4,379,SUBMITTED,submittedBy-17900379,2017-02-21T00:00:00.000Z,approvedBy-17900379,2018-10-04T00:00:00.000Z,approvalComments-17900379,rejectedBy-17900379,2000-12-01T00:00:00.000Z,rejectionReason-17900379,paidBy-17900379,2006-08-09T00:00:00.000Z,2017-02-06T00:00:00.000Z,createdBy.ano0r@example.net,2004-11-07T00:00:00.000Z,modifiedBy.ano0r@example.net
17900380-99ab-47d2-88b2-369278b8eca3,invoiceNumber-17900380,16157048-7979-4add-bcec-a164ace14dc3,2021-10-14,2019-05-19,8526910231545.1,380,APPROVED,submittedBy-17900380,2003-09-16T00:00:00.000Z,approvedBy-17900380,2016-05-07T00:00:00.000Z,approvalComments-17900380,rejectedBy-17900380,2023-07-30T00:00:00.000Z,rejectionReason-17900380,paidBy-17900380,2012-03-09T00:00:00.000Z,2014-07-25T00:00:00.000Z,createdBy.ano0s@example.net,2008-06-25T00:00:00.000Z,modifiedBy.ano0s@example.com
6778849b-e459-402b-9c76-8cb40875b7c7,invoiceNumber-677884,16157049-6bed-4d52-8e99-1d7f523df2f7,2008-12-13,2009-07-30,4414652866044.85,884,SUBMITTED,submittedBy-677884,2000-11-19T00:00:00.000Z,approvedBy-677884,2018-07-10T00:00:00.000Z,approvalComments-677884,rejectedBy-677884,2010-04-17T00:00:00.000Z,rejectionReason-677884,paidBy-677884,2016-11-20T00:00:00.000Z,2014-01-17T00:00:00.000Z,createdBy.ej24@example.com,2019-01-16T00:00:00.000Z,modifiedBy.ej24@example.net
6778855b-5d0e-4f10-951c-8b003ee3b75e,invoiceNumber-677885,16157049-6bed-4d52-8e99-1d7f523df2f7,2022-12-21,2021-03-29,5843988268724.2,885,REJECTED,submittedBy-677885,2018-05-16T00:00:00.000Z,approvedBy-677885,2004-01-05T00:00:00.000Z,approvalComments-677885,rejectedBy-677885,2021-12-05T00:00:00.000Z,rejectionReason-677885,paidBy-677885,2014-12-22T00:00:00.000Z,2015-03-14T00:00:00.000Z,createdBy.ej25@example.org,2010-05-01T00:00:00.000Z,modifiedBy.ej25@example.net
29630170-9e31-4325-a4b5-90548d655e75,invoiceNumber-29630170,16157050-8459-412d-9051-0d3d53ad3cd4,2005-10-07,2002-10-14,2456866551450.87,170,REJECTED,submittedBy-29630170,2016-09-12T00:00:00.000Z,approvedBy-29630170,2019-12-09T00:00:00.000Z,approvalComments-29630170,rejectedBy-29630170,2002-10-13T00:00:00.000Z,rejectionReason-29630170,paidBy-29630170,2007-11-17T00:00:00.000Z,2005-12-06T00:00:00.000Z,createdBy.hn2sa@example.org,2004-10-05T00:00:00.000Z,modifiedBy.hn2sa@example.com
29630171-8e3c-4fdd-8f7a-4a224e474ba4,invoiceNumber-29630171,16157050-8459-412d-9051-0d3d53ad3cd4,2019-04-04,2017-06-26,6092577027409.43,171,APPROVED,submittedBy-29630171,2020-07-02T00:00:00.000Z,approvedBy-29630171,2022-05-02T00:00:00.000Z,approvalComments-29630171,rejectedBy-29630171,2016-06-08T00:00:00.000Z,rejectionReason-29630171,paidBy-29630171,2004-07-21T00:00:00.000Z,2011-05-06T00:00:00.000Z,createdBy.hn2sb@example.net,2018-01-02T00:00:00.000Z,modifiedBy.hn2sb@example.com
22741684-a311-4869-9ed0-5de5b5fac42f,invoiceNumber-22741684,16157051-9273-4c44-aaf0-1b47e7a16642,2017-05-15,2007-05-05,8180787115335.17,684,SUBMITTED,submittedBy-22741684,2000-05-19T00:00:00.000Z,approvedBy-22741684,2016-09-09T00:00:00.000Z,approvalComments-22741684,rejectedBy-22741684,2022-09-11T00:00:00.000Z,rejectionReason-22741684,paidBy-22741684,2010-03-23T00:00:00.000Z,2016-01-30T00:00:00.000Z,createdBy.djflg@example.com,2000-08-12T00:00:00.000Z,modifiedBy.djflg@example.net
22741685-d1dd-4d87-873f-eb553e3bf3a5,invoiceNumber-22741685,16157051-9273-4c44-aaf0-1b47e7a16642,2015-09-01,2016-07-02,2487378039961.31,685,DRAFT,submittedBy-22741685,2022-12-29T00:00:00.000Z,approvedBy-22741685,2007-09-23T00:00:00.000Z,approvalComments-22741685,rejectedBy-22741685,2001-10-23T00:00:00.000Z,rejectionReason-22741685,paidBy-22741685,2014-08-20T00:00:00.000Z,2017-03-12T00:00:00.000Z,createdBy.djflh@example.org,2000-06-14T00:00:00.000Z,modifiedBy.djflh@example.com
10037605-47a2-459f-a1e8-bfe3efb71664,invoiceNumber-10037605,16157052-4286-45e4-9b06-d4b6d5f77482,2000-12-16,2013-03-22,5288639965316.91,605,APPROVED,submittedBy-10037605,2023-10-22T00:00:00.000Z,approvedBy-10037605,2018-04-04T00:00:00.000Z,approvalComments-10037605,rejectedBy-10037605,2003-05-28T00:00:00.000Z,rejectionReason-10037605,paidBy-10037605,2000-07-07T00:00:00.000Z,2010-10-30T00:00:00.000Z,createdBy.5z52d@example.org,2014-11-17T00:00:00.000Z,modifiedBy.5z52d@example.com
10037606-73f0-4364-8938-995be012e790,invoiceNumber-10037606,16157052-4286-45e4-9b06-d4b6d5f77482,2003-10-30,2004-01-17,8781694630076.86,606,APPROVED,submittedBy-10037606,2004-11-20T00:00:00.000Z,approvedBy-10037606,2001-03-21T00:00:00.000Z,approvalComments-10037606,rejectedBy-10037606,2009-07-04T00:00:00.000Z,rejectionReason-10037606,paidBy-10037606,2010-07-06T00:00:00.000Z,2019-10-20T00:00:00.000Z,createdBy.5z52e@example.org,2013-12-14T00:00:00.000Z,modifiedBy.5z52e@example.com
7458707f-94c8-4cc0-9528-d84ce441f7cb,invoiceNumber-7458707,16157053-a2f1-4a3c-a659-c58bf220290c,2009-02-25,2005-08-27,3958145898994.95,707,PAID,submittedBy-7458707,2007-03-12T00:00:00.000Z,approvedBy-7458707,2009-05-14T00:00:00.000Z,approvalComments-7458707,rejectedBy-7458707,2021-02-21T00:00:00.000Z,rejectionReason-7458707,paidBy-7458707,2009-07-31T00:00:00.000Z,2007-03-04T00:00:00.000Z,createdBy.4fv6b@example.com,2005-12-05T00:00:00.000Z,modifiedBy.4fv6b@example.com
74587085-09b7-4456-9a99-1b5e5512fdfa,invoiceNumber-7458708,16157053-a2f1-4a3c-a659-c58bf220290c,2000-09-30,2003-05-11,9876150459226.98,708,SUBMITTED,submittedBy-7458708,2022-05-01T00:00:00.000Z,approvedBy-7458708,2021-11-18T00:00:00.000Z,approvalComments-7458708,rejectedBy-7458708,2005-12-05T00:00:00.000Z,rejectionReason-7458708,paidBy-7458708,2020-12-21T00:00:00.000Z,2003-08-19T00:00:00.000Z,createdBy.4fv6c@example.net,2016-04-02T00:00:00.000Z,modifiedBy.4fv6c@example.org
25610517-0c5a-476f-9b37-a9a0aba5b1c1,invoiceNumber-25610517,16157054-fd77-4ac1-af4f-0f2c0602566b,2003-08-29,2022-06-15,2657526668599.17,517,APPROVED,submittedBy-25610517,2016-01-02T00:00:00.000Z,approvedBy-25610517,2014-09-08T00:00:00.000Z,approvalComments-25610517,rejectedBy-25610517,2022-05-17T00:00:00.000Z,rejectionReason-25610517,paidBy-25610517,2003-05-02T00:00:00.000Z,2023-07-08T00:00:00.000Z,createdBy.f8x79@example.net,2002-02-15T00:00:00.000Z,modifiedBy.f8x79@example.org
25610518-bd9a-465c-b57c-78cd9ae7ce44,invoiceNumber-25610518,16157054-fd77-4ac1-af4f-0f2c0602566b,2015-02-20,2002-01-11,7964602808723.02,518,REJECTED,submittedBy-25610518,2001-05-15T00:00:00.000Z,approvedBy-25610518,2020-11-18T00:00:00.000Z,approvalComments-25610518,rejectedBy-25610518,2000-07-14T00:00:00.000Z,rejectionReason-25610518,paidBy-25610518,2013-07-07T00:00:00.000Z,2021-08-22T00:00:00.000Z,createdBy.f8x7a@example.com,2012-12-22T00:00:00.000Z,modifiedBy.f8x7a@example.org
46464432-65d6-4aba-9b9e-7302868eb2c0,invoiceNumber-4646443,16157055-3602-473a-8dc8-894359f4f4d7,2005-04-05,2007-05-28,5278703086761.52,443,SUBMITTED,submittedBy-4646443,2022-12-09T00:00:00.000Z,approvedBy-4646443,2018-03-19T00:00:00.000Z,approvalComments-4646443,rejectedBy-4646443,2004-03-08T00:00:00.000Z,rejectionReason-4646443,paidBy-4646443,2008-07-30T00:00:00.000Z,2018-07-15T00:00:00.000Z,createdBy.2rl7v@example.org,2005-03-16T00:00:00.000Z,modifiedBy.2rl7v@example.org
4646444b-d70a-4c7c-8534-8da2249edaf9,invoiceNumber-4646444,16157055-3602-473a-8dc8-894359f4f4d7,2018-01-14,2000-06-17,7316479778869.62,444,REJECTED,submittedBy-4646444,2010-03-03T00:00:00.000Z,approvedBy-4646444,2015-03-29T00:00:00.000Z,approvalComments-4646444,rejectedBy-4646444,2012-03-05T00:00:00.000Z,rejectionReason-4646444,paidBy-4646444,2008-09-07T00:00:00.000Z,2012-06-07T00:00:00.000Z,createdBy.2rl7w@example.net,2009-07-01T00:00:00.000Z,modifiedBy.2rl7w@example.com
28974596-e2e4-47b1-86d3-881254f4bf24,invoiceNumber-28974596,16157056-0b0e-494c-8963-954eabdfc9a2,2007-02-22,2002-06-24,8322376698679.34,596,REJECTED,submittedBy-28974596,2002-10-24T00:00:00.000Z,approvedBy-28974596,2006-11-18T00:00:00.000Z,approvalComments-28974596,rejectedBy-28974596,2020-04-14T00:00:00.000Z,rejectionReason-28974596,paidBy-28974596,2011-08-26T00:00:00.000Z,2008-10-03T00:00:00.000Z,createdBy.h90xw@example.org,2019-01-17T00:00:00.000Z,modifiedBy.h90xw@example.org
28974597-d717-4631-ace6-5b5e78bd42cc,invoiceNumber-28974597,16157056-0b0e-494c-8963-954eabdfc9a2,2021-06-27,2008-08-16,7470749228369.56,597,REJECTED,submittedBy-28974597,2020-12-10T00:00:00.000Z,approvedBy-28974597,2012-09-17T00:00:00.000Z,approvalComments-28974597,rejectedBy-28974597,2007-03-06T00:00:00.000Z,rejectionReason-28974597,paidBy-28974597,2022-06-25T00:00:00.000Z,2008-08-24T00:00:00.000Z,createdBy.h90xx@example.com,2007-09-28T00:00:00.000Z,modifiedBy.h90xx@example.com
10511299-456e-459c-aee2-7ea14c269962,invoiceNumber-1051129,16157057-c18f-4d66-b35a-bff8fde56776,2000-11-04,2018-03-06,7797467815842.42,129,DRAFT,submittedBy-1051129,2017-08-03T00:00:00.000Z,approvedBy-1051129,2003-11-30T00:00:00.000Z,approvalComments-1051129,rejectedBy-1051129,2022-11-04T00:00:00.000Z,rejectionReason-1051129,paidBy-1051129,2023-12-07T00:00:00.000Z,2021-04-03T00:00:00.000Z,createdBy.mj21@example.org,2010-02-25T00:00:00.000Z,modifiedBy.mj21@example.org
10511300-c9f0-4348-8b2f-a646d4d69bb0,invoiceNumber-1051130,16157057-c18f-4d66-b35a-bff8fde56776,2018-10-30,2010-06-03,2039241339227.78,130,REJECTED,submittedBy-1051130,2015-10-13T00:00:00.000Z,approvedBy-1051130,2010-01-19T00:00:00.000Z,approvalComments-1051130,rejectedBy-1051130,2011-11-19T00:00:00.000Z,rejectionReason-1051130,paidBy-1051130,2007-01-28T00:00:00.000Z,2016-04-09T00:00:00.000Z,createdBy.mj22@example.org,2015-03-26T00:00:00.000Z,modifiedBy.mj22@example.net
12783615-7ac8-42cf-95d2-5c4925434c3c,invoiceNumber-12783615,16157058-e408-4ea9-840a-3b640d55beae,2004-04-15,2015-09-19,4005150875018.55,615,APPROVED,submittedBy-12783615,2022-10-06T00:00:00.000Z,approvedBy-12783615,2010-10-31T00:00:00.000Z,approvalComments-12783615,rejectedBy-12783615,2005-03-12T00:00:00.000Z,rejectionReason-12783615,paidBy-12783615,2014-11-23T00:00:00.000Z,2015-11-17T00:00:00.000Z,createdBy.7lzwf@example.net,2004-02-09T00:00:00.000Z,modifiedBy.7lzwf@example.com
12783616-e916-47ec-b95d-79e6aaf5f42e,invoiceNumber-12783616,16157058-e408-4ea9-840a-3b640d55beae,2020-12-04,2007-08-01,8798376941884.06,616,PAID,submittedBy-12783616,2011-08-22T00:00:00.000Z,approvedBy-12783616,2018-10-09T00:00:00.000Z,approvalComments-12783616,rejectedBy-12783616,2004-01-20T00:00:00.000Z,rejectionReason-12783616,paidBy-12783616,2021-06-01T00:00:00.000Z,2020-09-22T00:00:00.000Z,createdBy.7lzwg@example.net,2018-06-09T00:00:00.000Z,modifiedBy.7lzwg@example.com
21845564-e075-4dc9-a55e-c872d539c45f,invoiceNumber-21845564,16157059-1afe-4b84-839d-d1ca662c9bf6,2013-07-14,2021-09-02,3167930069048.69,564,REJECTED,submittedBy-21845564,2018-02-23T00:00:00.000Z,approvedBy-21845564,2001-03-20T00:00:00.000Z,approvalComments-21845564,rejectedBy-21845564,2017-06-27T00:00:00.000Z,rejectionReason-21845564,paidBy-21845564,2023-01-22T00:00:00.000Z,2005-07-03T00:00:00.000Z,createdBy.d0858@example.net,2021-03-28T00:00:00.000Z,modifiedBy.d0858@example.com
21845565-36ad-4247-914b-5c322f6ab034,invoiceNumber-21845565,16157059-1afe-4b84-839d-d1ca662c9bf6,2020-01-05,2021-02-16,2641320823430.76,565,SUBMITTED,submittedBy-21845565,2020-09-09T00:00:00.000Z,approvedBy-21845565,2023-11-07T00:00:00.000Z,approvalComments-21845565,rejectedBy-21845565,2021-03-11T00:00:00.000Z,rejectionReason-21845565,paidBy-21845565,2017-11-07T00:00:00.000Z,2002-10-01T00:00:00.000Z,createdBy.d0859@example.net,2021-07-10T00:00:00.000Z,modifiedBy.d0859@example.com
24711769-5d3e-43db-a542-e00071576f78,invoiceNumber-24711769,16157060-7f09-4529-bfef-ee95d5ac9c9d,2021-09-13,2020-10-06,4820936346952.22,769,SUBMITTED,submittedBy-24711769,2005-03-30T00:00:00.000Z,approvedBy-24711769,2004-01-31T00:00:00.000Z,approvalComments-24711769,rejectedBy-24711769,2012-06-25T00:00:00.000Z,rejectionReason-24711769,paidBy-24711769,2021-05-07T00:00:00.000Z,2008-04-22T00:00:00.000Z,createdBy.epnq1@example.org,2003-09-25T00:00:00.000Z,modifiedBy.epnq1@example.com
24711770-f6b4-4b19-97e9-b2357fe4672b,invoiceNumber-24711770,16157060-7f09-4529-bfef-ee95d5ac9c9d,2023-12-13,2008-07-22,7169966916724.77,770,DRAFT,submittedBy-24711770,2016-04-17T00:00:00.000Z,approvedBy-24711770,2008-07-25T00:00:00.000Z,approvalComments-24711770,rejectedBy-24711770,2018-02-26T00:00:00.000Z,rejectionReason-24711770,paidBy-24711770,2018-10-11T00:00:00.000Z,2017-08-22T00:00:00.000Z,createdBy.epnq2@example.net,2015-10-07T00:00:00.000Z,modifiedBy.epnq2@example.com
25499421-2ca5-49dd-9a46-8475f4f19c45,invoiceNumber-25499421,16157061-760a-4764-aca5-733943b93dc9,2016-01-27,2002-10-24,1733143308954.06,421,APPROVED,submittedBy-25499421,2014-02-19T00:00:00.000Z,approvedBy-25499421,2011-06-02T00:00:00.000Z,approvalComments-25499421,rejectedBy-25499421,2015-06-26T00:00:00.000Z,rejectionReason-25499421,paidBy-25499421,2009-11-21T00:00:00.000Z,2022-05-28T00:00:00.000Z,createdBy.f6jh9@example.org,2019-02-02T00:00:00.000Z,modifiedBy.f6jh9@example.net
25499422-5505-47e9-b670-9d2774ea319a,invoiceNumber-25499422,16157061-760a-4764-aca5-733943b93dc9,2000-06-28,2018-09-14,4375806673126.93,422,REJECTED,submittedBy-25499422,2021-05-12T00:00:00.000Z,approvedBy-25499422,2001-11-17T00:00:00.000Z,approvalComments-25499422,rejectedBy-25499422,2023-10-25T00:00:00.000Z,rejectionReason-25499422,paidBy-25499422,2012-10-10T00:00:00.000Z,2014-02-12T00:00:00.000Z,createdBy.f6jha@example.org,2008-09-19T00:00:00.000Z,modifiedBy.f6jha@example.org
26971970-bbc6-48a9-b159-ec33a0f0ca92,invoiceNumber-26971970,16157062-cd5b-48b8-9cbc-6a56a86e75f8,2014-03-21,2009-08-20,9990797018539.91,970,DRAFT,submittedBy-26971970,2013-02-18T00:00:00.000Z,approvedBy-26971970,2004-01-16T00:00:00.000Z,approvalComments-26971970,rejectedBy-26971970,2022-03-01T00:00:00.000Z,rejectionReason-26971970,paidBy-26971970,2004-06-25T00:00:00.000Z,2019-06-23T00:00:00.000Z,createdBy.g23pe@example.net,2010-02-21T00:00:00.000Z,modifiedBy.g23pe@example.com
26971971-5864-4d86-9160-680624c81e14,invoiceNumber-26971971,16157062-cd5b-48b8-9cbc-6a56a86e75f8,2014-06-09,2006-09-07,7106698189414.7,971,SUBMITTED,submittedBy-26971971,2013-07-03T00:00:00.000Z,approvedBy-26971971,2008-04-29T00:00:00.000Z,approvalComments-26971971,rejectedBy-26971971,2017-06-05T00:00:00.000Z,rejectionReason-26971971,paidBy-26971971,2016-04-16T00:00:00.000Z,2001-03-07T00:00:00.000Z,createdBy.g23pf@example.org,2008-06-14T00:00:00.000Z,modifiedBy.g23pf@example.net
22562744-5270-4b71-be2c-fb07bf0895ea,invoiceNumber-22562744,16157063-00fb-47f9-b2ee-135a65aad34a,2017-04-27,2017-07-14,1073039692251.43,744,DRAFT,submittedBy-22562744,2019-08-16T00:00:00.000Z,approvedBy-22562744,2013-04-07T00:00:00.000Z,approvalComments-22562744,rejectedBy-22562744,2020-07-09T00:00:00.000Z,rejectionReason-22562744,paidBy-22562744,2010-02-19T00:00:00.000Z,2017-01-09T00:00:00.000Z,createdBy.dfliw@example.com,2017-11-10T00:00:00.000Z,modifiedBy.dfliw@example.com
22562745-8362-40a8-8daa-cb46e63cc2d3,invoiceNumber-22562745,16157063-00fb-47f9-b2ee-135a65aad34a,2012-12-13,2022-05-04,3802822495217.14,745,REJECTED,submittedBy-22562745,2023-10-29T00:00:00.000Z,approvedBy-22562745,2019-04-20T00:00:00.000Z,approvalComments-22562745,rejectedBy-22562745,2016-03-30T00:00:00.000Z,rejectionReason-22562745,paidBy-22562745,2003-04-27T00:00:00.000Z,2018-08-05T00:00:00.000Z,createdBy.dflix@example.org,2007-08-01T00:00:00.000Z,modifiedBy.dflix@example.com
2918000f-c5ea-4fb2-98f1-bd61e3454a24,invoiceNumber-2918000,16157064-a3f9-4da7-9f26-d9a42f64db68,2018-04-22,2000-12-18,4777167504647.71,000,APPROVED,submittedBy-2918000,2017-07-07T00:00:00.000Z,approvedBy-2918000,2017-05-06T00:00:00.000Z,approvalComments-2918000,rejectedBy-2918000,2006-06-11T00:00:00.000Z,rejectionReason-2918000,paidBy-2918000,2022-01-23T00:00:00.000Z,2018-11-03T00:00:00.000Z,createdBy.1qjjk@example.net,2019-05-24T00:00:00.000Z,modifiedBy.1qjjk@example.org
29180016-ef0d-4132-b12f-2049759ea890,invoiceNumber-2918001,16157064-a3f9-4da7-9f26-d9a42f64db68,2021-04-29,2002-03-19,8048750782519.06,001,SUBMITTED,submittedBy-2918001,2019-01-11T00:00:00.000Z,approvedBy-2918001,2013-05-10T00:00:00.000Z,approvalComments-2918001,rejectedBy-2918001,2001-06-15T00:00:00.000Z,rejectionReason-2918001,paidBy-2918001,2010-07-06T00:00:00.000Z,2003-11-06T00:00:00.000Z,createdBy.1qjjl@example.com,2019-12-29T00:00:00.000Z,modifiedBy.1qjjl@example.com
13394770-e40e-407b-8c5f-8b297fad0130,invoiceNumber-13394770,16157065-a9f3-47c5-a470-af632d080132,2012-06-21,2008-11-23,8043547729054.66,770,PAID,submittedBy-13394770,2005-07-07T00:00:00.000Z,approvedBy-13394770,2005-05-25T00:00:00.000Z,approvalComments-13394770,rejectedBy-13394770,2019-02-28T00:00:00.000Z,rejectionReason-13394770,paidBy-13394770,2023-08-30T00:00:00.000Z,2022-04-08T00:00:00.000Z,createdBy.7z3gy@example.net,2009-08-23T00:00:00.000Z,modifiedBy.7z3gy@example.org
13394771-8238-42fd-8f96-1d510361e4a5,invoiceNumber-13394771,16157065-a9f3-47c5-a470-af632d080132,2019-04-04,2012-08-07,8130084644896.72,771,REJECTED,submittedBy-13394771,2012-01-03T00:00:00.000Z,approvedBy-13394771,2018-07-18T00:00:00.000Z,approvalComments-13394771,rejectedBy-13394771,2007-05-01T00:00:00.000Z,rejectionReason-13394771,paidBy-13394771,2001-01-30T00:00:00.000Z,2022-05-07T00:00:00.000Z,createdBy.7z3gz@example.org,2010-11-20T00:00:00.000Z,modifiedBy.7z3gz@example.org
29169513-a357-4a4c-98e1-174241f4c4ea,invoiceNumber-29169513,16157066-d46c-4a7d-ab59-a761e1825887,2005-12-18,2005-06-29,384250832683.21,513,APPROVED,submittedBy-29169513,2007-06-17T00:00:00.000Z,approvedBy-29169513,2014-09-25T00:00:00.000Z,approvalComments-29169513,rejectedBy-29169513,2018-05-17T00:00:00.000Z,rejectionReason-29169513,paidBy-29169513,2016-02-21T00:00:00.000Z,2016-01-09T00:00:00.000Z,createdBy.hd7c9@example.org,2006-05-26T00:00:00.000Z,modifiedBy.hd7c9@example.com
